,categories,channels,supervisedMode,ecg_filters,ecg_poolinglayers,ecg_kernelsize,dense_units,aggreg_type,feature_fusion_with_rrs,feature_fusion_with_entropy,local_output_layer_name,LSE_r,l2_param,try_id,rrs_for_entropy_computing,rrs_for_estimating_normal_rr,initialize_with_SL,initialize_data_proportion,validation_split,stop_mode,class_sample_weights,relative_rr_scale_rate,used_db_ids,id,output_layer,conf_mat,dataset,N_Se,N_Ppr,N_Acc,N_F1,N_Sp,N_AUPRC,S_Se,S_Ppr,S_Acc,S_F1,S_Sp,S_AUPRC,V_Se,V_Ppr,V_Acc,V_F1,V_Sp,V_AUPRC
0,3,1,WSL,32,4,8,16,MGMP,True,True,predictions_beats,3,1e-10,0,60,60,True,0.5,0.1,valset_early_stop,[0.1 2.  2. ],10.0,[0 1 2 3 4],2021-06-30-093546022364,predictions_beats,"[[43632   418   219]
 [  182  1614    41]
 [  125    45  3053]]",/data1/mitdb,0.9856106982312657,0.9930130408065705,0.980863183928316,0.9892980228050683,0.9393280632410882,0.9985263612799693,0.8786064235165553,0.7770823302840261,0.9860933730665511,0.8247317321933753,0.9902509896403584,0.8370450046968116,0.9472541110766073,0.9215212798067938,0.9912830181029394,0.9342105262657703,0.9943608207174749,0.9824184623662421
,categories,channels,supervisedMode,ecg_filters,ecg_poolinglayers,ecg_kernelsize,dense_units,aggreg_type,feature_fusion_with_rrs,feature_fusion_with_entropy,local_output_layer_name,LSE_r,l2_param,try_id,rrs_for_entropy_computing,rrs_for_estimating_normal_rr,initialize_with_SL,initialize_data_proportion,validation_split,stop_mode,class_sample_weights,relative_rr_scale_rate,used_db_ids,id,output_layer,conf_mat,dataset,N_Se,N_Ppr,N_Acc,N_F1,N_Sp,N_AUPRC,S_Se,S_Ppr,S_Acc,S_F1,S_Sp,S_AUPRC,V_Se,V_Ppr,V_Acc,V_F1,V_Sp,V_AUPRC
0,3,1,WSL,32,4,8,16,MGMP,True,True,predictions_beats,3,1e-10,0,60,60,True,0.5,0.1,valset_early_stop,[0.1 2.  2. ],10.0,[0 1 2 3 4],2021-06-30-093546022364,predictions_beats,"[[159648   1048   1685]
 [  5518   4693   1991]
 [  1031    563   8355]]",/data1/mit-bih-supraventricular-arrhythmia-database-1.0.0,0.9831692131468578,0.9605949565876636,0.9496997810677819,0.9717509997126197,0.7043474335244427,0.9929795802111936,0.3846090804786069,0.7444479695431354,0.9505776775843752,0.5071868582712951,0.9906516567051582,0.6085711591345739,0.8397828927530321,0.6944559886958632,0.9714412676392166,0.7602365786583579,0.9789441125424578,0.8681210980874818
,categories,channels,supervisedMode,ecg_filters,ecg_poolinglayers,ecg_kernelsize,dense_units,aggreg_type,feature_fusion_with_rrs,feature_fusion_with_entropy,local_output_layer_name,LSE_r,l2_param,try_id,rrs_for_entropy_computing,rrs_for_estimating_normal_rr,initialize_with_SL,initialize_data_proportion,validation_split,stop_mode,class_sample_weights,relative_rr_scale_rate,used_db_ids,id,output_layer,conf_mat,dataset,N_Se,N_Ppr,N_Acc,N_F1,N_Sp,N_AUPRC,S_Se,S_Ppr,S_Acc,S_F1,S_Sp,S_AUPRC,V_Se,V_Ppr,V_Acc,V_F1,V_Sp,V_AUPRC
0,3,1,WSL,32,4,8,16,MGMP,True,True,predictions_beats,3,1e-10,0,60,60,True,0.5,0.1,valset_early_stop,[0.1 2.  2. ],10.0,[0 1 2 3 4],2021-06-30-093546022364,predictions_beats,"[[152570    902    235]
 [   114   1751     95]
 [  1322    546  18150]]",/data1/incart/files,0.9926028092409579,0.9906756879602088,0.9853544696473797,0.9916383122734956,0.9346619346619305,0.9990159205534959,0.8933673469387299,0.5473585495467163,0.9905683467569794,0.6788137235427005,0.9916649877680237,0.6998922182410731,0.906683984414023,0.9821428571428519,0.9874889717391918,0.9429061249435812,0.9978800901925258,0.9879757362815562
,categories,channels,supervisedMode,ecg_filters,ecg_poolinglayers,ecg_kernelsize,dense_units,aggreg_type,feature_fusion_with_rrs,feature_fusion_with_entropy,local_output_layer_name,LSE_r,l2_param,try_id,rrs_for_entropy_computing,rrs_for_estimating_normal_rr,initialize_with_SL,initialize_data_proportion,validation_split,stop_mode,class_sample_weights,relative_rr_scale_rate,used_db_ids,id,output_layer,conf_mat,dataset,N_Se,N_Ppr,N_Acc,N_F1,N_Sp,N_AUPRC,S_Se,S_Ppr,S_Acc,S_F1,S_Sp,S_AUPRC,V_Se,V_Ppr,V_Acc,V_F1,V_Sp,V_AUPRC
0,3,1,WSL,32,4,8,16,MGMP,True,True,predictions_beats,3,1e-10,0,60,60,True,0.5,0.1,valset_early_stop,[0.1 2.  2. ],10.0,[0 1 2 3 4],2021-06-30-093546022364,predictions_beats,"[[355850   2368   2139]
 [  5814   8058   2127]
 [  2478   1154  29558]]",total_db,0.9874929583718365,0.9772286635433427,0.9687483213118915,0.982333999030745,0.8314257252637768,0.9968696516597294,0.5036564785299049,0.6958549222797867,0.9720104701303391,0.584357663390853,0.9910506241948227,0.6036175853565222,0.8905694486291024,0.8738765373699122,0.9807152310119007,0.8821440295557558,0.9886649874055412,0.9530814063980348
,categories,channels,supervisedMode,ecg_filters,ecg_poolinglayers,ecg_kernelsize,dense_units,aggreg_type,feature_fusion_with_rrs,feature_fusion_with_entropy,local_output_layer_name,LSE_r,l2_param,try_id,rrs_for_entropy_computing,rrs_for_estimating_normal_rr,initialize_with_SL,initialize_data_proportion,validation_split,stop_mode,class_sample_weights,relative_rr_scale_rate,used_db_ids,id,output_layer,conf_mat,dataset,N_Se,N_Ppr,N_Acc,N_F1,N_Sp,N_AUPRC,S_Se,S_Ppr,S_Acc,S_F1,S_Sp,S_AUPRC,V_Se,V_Ppr,V_Acc,V_F1,V_Sp,V_AUPRC
0,3,1,WSL,32,4,8,16,MGMP,True,True,predictions_beats,3,1e-10,0,60,60,True,0.5,0.1,valset_early_stop,[0.1 2.  2. ],10.0,[0 1 2 3 4],2021-06-30-185549230008,predictions_beats,"[[43815   406    48]
 [  193  1614    30]
 [  236   150  2837]]",/data1/mitdb,0.9897445164787978,0.99030377000271,0.982099779034643,0.9900240642117446,0.9152173913043298,0.9984149663751346,0.8786064235165553,0.7437788018432837,0.9842080723306756,0.8055902170703451,0.9882927650972774,0.826744368057972,0.8802358051504536,0.9732418524871022,0.9905937683715441,0.9244053437102783,0.998308246215241,0.9765264507513732
